normalized_name,permalink
ostial solutions,https://www.crunchbase.com/organization/ostial-solutions
validic,https://www.crunchbase.com/organization/validic
lumeta,https://www.crunchbase.com/organization/lumeta
beehive industries,https://www.crunchbase.com/organization/beehive-industries
bio key international,https://www.crunchbase.com/organization/bio-key-international
tulare community health clinic,https://www.crunchbase.com/organization/tulare-community-health-clinic
oversight systems,https://www.crunchbase.com/organization/oversight-systems
innovative healthcare,https://www.crunchbase.com/organization/innovative-healthcare
naartjie,https://www.crunchbase.com/organization/naartjie
elm city market community,https://www.crunchbase.com/organization/elm-city-market-community
gearbox software,https://www.crunchbase.com/organization/gearbox-software
envisia therapeutics,https://www.crunchbase.com/organization/envisia-therapeutics
night up,https://www.crunchbase.com/organization/night-up
yottamark,https://www.crunchbase.com/organization/yottamark
maxta,https://www.crunchbase.com/organization/maxta
texthog,https://www.crunchbase.com/organization/texthog
transcorp,https://www.crunchbase.com/organization/transcorp
innocutis,https://www.crunchbase.com/organization/innocutis
sky frequency,https://www.crunchbase.com/organization/sky-frequency
health news,https://www.crunchbase.com/organization/health-news
docbeat,https://www.crunchbase.com/organization/docbeat
wavemark,https://www.crunchbase.com/organization/wavemark
interactive motion technologies,https://www.crunchbase.com/organization/interactive-motion-technologies
mobidough,https://www.crunchbase.com/organization/mobidough
knome,https://www.crunchbase.com/organization/knome
peopleclick authoria,https://www.crunchbase.com/organization/authoria
schedulesoft,https://www.crunchbase.com/organization/schedulesoft
complete holdings group,https://www.crunchbase.com/organization/complete-holdings-group
inspa,https://www.crunchbase.com/organization/inspa
gaia metrics,https://www.crunchbase.com/organization/gaia-metrics
settleware,https://www.crunchbase.com/organization/settleware
800razors,https://www.crunchbase.com/organization/800razors
medsurant monitoring,https://www.crunchbase.com/organization/medsurant-monitoring
alo networks,https://www.crunchbase.com/organization/alo-networks
cord use cord blood bank,https://www.crunchbase.com/organization/cord-use-cord-blood-bank
vibrant commercial technologies,https://www.crunchbase.com/organization/vibrant-commercial-technologies
ariel way,https://www.crunchbase.com/organization/ariel-way
touchbistro,https://www.crunchbase.com/organization/touchbistro
american prison data systems,https://www.crunchbase.com/organization/american-prison-data-systems
depotpoint,https://www.crunchbase.com/organization/depotpoint
vartopia,https://www.crunchbase.com/organization/vartopia
snowshoefood,https://www.crunchbase.com/organization/snowshoefood-3
ohana companies,https://www.crunchbase.com/organization/ohana-companies
acell,https://www.crunchbase.com/organization/acell
signalpoint communications,https://www.crunchbase.com/organization/signalpoint-communications
rapid7,https://www.crunchbase.com/organization/rapid7
lumense,https://www.crunchbase.com/organization/lumense
trellis earth products,https://www.crunchbase.com/organization/trellis-earth-products
derivix,https://www.crunchbase.com/organization/derivix
secucloud,https://www.crunchbase.com/organization/secucloud
espressi,https://www.crunchbase.com/organization/espressi
diagnostics,https://www.crunchbase.com/organization/plc-diagnostics
dravailable,https://www.crunchbase.com/organization/dravailable
signostics,https://www.crunchbase.com/organization/signostics
ebooks in motion,https://www.crunchbase.com/organization/ebooks-in-motion
phreesia,https://www.crunchbase.com/organization/phreesia
sensys networks,https://www.crunchbase.com/organization/sensys-networks
tactonic technologies,https://www.crunchbase.com/organization/tactonic-technologies
mojave networks,https://www.crunchbase.com/organization/mojave-networks
uievolution,https://www.crunchbase.com/organization/uievolution
sinopsys surgical,https://www.crunchbase.com/organization/sinopsys-surgical
phantomalert com,https://www.crunchbase.com/organization/phantomalert-com
doctor evidence,https://www.crunchbase.com/organization/doctor-evidence
xooker,https://www.crunchbase.com/organization/xooker
cybercity 3d,https://www.crunchbase.com/organization/cybercity-3d
brain parade,https://www.crunchbase.com/organization/brain-parade
revolutions medical,https://www.crunchbase.com/organization/revolutions-medical
pirate brands,https://www.crunchbase.com/organization/pirate-brands
yub,https://www.crunchbase.com/organization/yub
united pharmacyuppi,https://www.crunchbase.com/organization/united-pharmacy-partners-uppi
atlas spine,https://www.crunchbase.com/organization/atlas-spine
eyescience,https://www.crunchbase.com/organization/eyescience
makeena,https://www.crunchbase.com/organization/makeena-inc
liveexercise,https://www.crunchbase.com/organization/liveexercise
communiclique,https://www.crunchbase.com/organization/communiclique
zeronines technology,https://www.crunchbase.com/organization/zeronines-technology
bliss healthcare,https://www.crunchbase.com/organization/bliss-healthcare
drs health,https://www.crunchbase.com/organization/drs-health
ayla,https://www.crunchbase.com/organization/ayla
rewardit,https://www.crunchbase.com/organization/rewardit-com
crowdspring,https://www.crunchbase.com/organization/crowdspring
teedot,https://www.crunchbase.com/organization/teedot
prescient,https://www.crunchbase.com/organization/prescient
synereca pharmaceuticals,https://www.crunchbase.com/organization/synereca-pharmaceuticals
surgery,https://www.crunchbase.com/organization/surgery-partners
carbylan biosurgery,https://www.crunchbase.com/organization/carbylan-biosurgery
chemocentryx,https://www.crunchbase.com/organization/chemocentryx
celonova,https://www.crunchbase.com/organization/celonova
device innovation group,https://www.crunchbase.com/organization/device-innovation-group
vassol,https://www.crunchbase.com/organization/vassol
frh consumer services,https://www.crunchbase.com/organization/frh-consumer-services
pharminex,https://www.crunchbase.com/organization/pharminex
neurosigma,https://www.crunchbase.com/organization/neurosigma
entelos,https://www.crunchbase.com/organization/entelos
bluemessaging,https://www.crunchbase.com/organization/bluemessaging
screenmedix,https://www.crunchbase.com/organization/screenmedix
popps apps,https://www.crunchbase.com/organization/popps-apps
tenaxis medical,https://www.crunchbase.com/organization/tenaxis-medical
aurigo software,https://www.crunchbase.com/organization/aurigo-software
aria glassworks,https://www.crunchbase.com/organization/aria-glassworks
hospicelink,https://www.crunchbase.com/organization/hospicelink
glassful,https://www.crunchbase.com/organization/glassful
niche,https://www.crunchbase.com/organization/the-niche-project-inc
lifeio,https://www.crunchbase.com/organization/lifeio
agavoo videoconferencing,https://www.crunchbase.com/organization/agavoo-videocoferencing
lidealist,https://www.crunchbase.com/organization/lidealist
skipjump,https://www.crunchbase.com/organization/skipjump
dinnertime,https://www.crunchbase.com/organization/dinnertime
fluential,https://www.crunchbase.com/organization/fluential
mouth foods,https://www.crunchbase.com/organization/mouth-foods
allplayers,https://www.crunchbase.com/organization/allplayers-com
actx,https://www.crunchbase.com/organization/actx
amicrobe,https://www.crunchbase.com/organization/amicrobe
advanced credit technologies,https://www.crunchbase.com/organization/advanced-credit-technologies
theratorr medical,https://www.crunchbase.com/organization/theratorr-medical
point inside,https://www.crunchbase.com/organization/point-inside
manta,https://www.crunchbase.com/organization/manta
actionrun,https://www.crunchbase.com/organization/actionrun
orpheus media research,https://www.crunchbase.com/organization/orpheus-media-research
home dialysis plus,https://www.crunchbase.com/organization/home-dialysis-plus
vitasol,https://www.crunchbase.com/organization/vitasol
preferred commerce,https://www.crunchbase.com/organization/preferred-commerce
hchb cressey,https://www.crunchbase.com/organization/hchb-cressey
tekstream solutions,https://www.crunchbase.com/organization/tekstream-solutions
gaia herbs,https://www.crunchbase.com/organization/gaia-herbs
medical heights surgery center,https://www.crunchbase.com/organization/medical-heights-surgery-center
bioptigen,https://www.crunchbase.com/organization/bioptigen
cytonics,https://www.crunchbase.com/organization/cytonics
mirimus,https://www.crunchbase.com/organization/mirimus
exmovere,https://www.crunchbase.com/organization/exmovere
cais,https://www.crunchbase.com/organization/cais
dabo health,https://www.crunchbase.com/organization/dabo-health
advanced surgical concepts,https://www.crunchbase.com/organization/advanced-surgical-concepts
visual telehealth systems,https://www.crunchbase.com/organization/visual-telehealth-systems
beta cat pharmaceuticals,https://www.crunchbase.com/organization/beta-cat-pharmaceuticals
mbio diagnostics,https://www.crunchbase.com/organization/mbio-diagnostics
robotdough software,https://www.crunchbase.com/organization/robotdough-software
revert,https://www.crunchbase.com/organization/revert
orlando telephone company,https://www.crunchbase.com/organization/orlando-telephone-company
afoundria,https://www.crunchbase.com/organization/afoundria
novita pharmaceuticals,https://www.crunchbase.com/organization/novita-pharmaceuticals
avalanche biotech,https://www.crunchbase.com/organization/avalanche-biotech
fms hauppauge,https://www.crunchbase.com/organization/fms-hauppauge
correctional healthcare companies,https://www.crunchbase.com/organization/correctional-healthcare-companies
aarden pharmaceuticals,https://www.crunchbase.com/organization/aarden-pharmaceuticals
the glassbox,https://www.crunchbase.com/organization/the-glassbox
xuba,https://www.crunchbase.com/organization/xuba
rocky mountain biosystems,https://www.crunchbase.com/organization/rocky-mountain-biosystems
twistle,https://www.crunchbase.com/organization/twistle
adherex technologies,https://www.crunchbase.com/organization/adherex-technologies
realdeck,https://www.crunchbase.com/organization/realdeck
prevention pharmaceuticals,https://www.crunchbase.com/organization/prevention-pharmaceuticals
righthire,https://www.crunchbase.com/organization/righthire-inc
